siruta,primar,jud_code,jud_name,jud_lbl,uat_name,uat_lbl,id_partid,partid,abv_partid,id_partid_principal,nume_partid_principal,abv_partid_principal,colsen,coldep
40688,MARȘAVELA IRIMIA                                  ,BV,JUDEȚUL BRAȘOV,BRAȘOV,Budila,BUDILA,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,2
40526,BŐLŐNI IULIU                                      ,BV,JUDEȚUL BRAȘOV,BRAȘOV,Apața,APAȚA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,1,3
40606,CERNAT PAUL                                       ,BV,JUDEȚUL BRAȘOV,BRAȘOV,Bod,BOD,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,2,2
40900,DRAGOȘ SERAFIM                                    ,BV,JUDEȚUL BRAȘOV,BRAȘOV,Cristian,CRISTIAN,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,4
40955,TAUS SORIN                                        ,BV,JUDEȚUL BRAȘOV,BRAȘOV,Feldioara,FELDIOARA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,3
41033,GÂRBACEA IOAN                                     ,BV,JUDEȚUL BRAȘOV,BRAȘOV,Hălchiu,HĂLCHIU,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,2
41382,BORICEAN NISTOR                                   ,BV,JUDEȚUL BRAȘOV,BRAȘOV,Măieruș,MĂIERUȘ,32,ALIANȚA DE CENTRU - DREAPTA PARTIDUL NAȚIONAL LIBERAL - PARTIDUL CONSERVATOR,PNL-PC,31,PARTIDUL NAȚIONAL LIBERAL,PNL,1,3
41541,GERGELY JANOS                                     ,BV,JUDEȚUL BRAȘOV,BRAȘOV,Ormeniș,ORMENIȘ,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,1,3
42058,ȘERBAN VASILE                                     ,BV,JUDEȚUL BRAȘOV,BRAȘOV,Teliu,TELIU,32,ALIANȚA DE CENTRU - DREAPTA PARTIDUL NAȚIONAL LIBERAL - PARTIDUL CONSERVATOR,PNL-PC,31,PARTIDUL NAȚIONAL LIBERAL,PNL,2,2
42498,GARCEA GHEORGHE MIRCEA                            ,BV,JUDEȚUL BRAȘOV,BRAȘOV,Augustin,AUGUSTIN,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,1,3
63394,ANTAL ÁRPÁD-ANDRÁS                                ,CV,JUDEȚUL COVASNA,COVASNA,Municipiul Sfântu Gheorghe,SFÂNTU GHEORGHE,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,1,1
63777,BIHARI EDÖMÉR                                     ,CV,JUDEȚUL COVASNA,COVASNA,Aita Mare,AITA MARE,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,1,2
63866,SIKÓ IMRE                                         ,CV,JUDEȚUL COVASNA,COVASNA,Belin,BELIN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,1,2
63893,FODOR ISTVÁN                                      ,CV,JUDEȚUL COVASNA,COVASNA,Bodoc,BODOC,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,1,2
64238,SÁNTA GYULA                                       ,CV,JUDEȚUL COVASNA,COVASNA,Chichiș,CHICHIȘ,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,1,2
64265,MAXIM VASILE                                      ,CV,JUDEȚUL COVASNA,COVASNA,Dobârlău,DOBÂRLĂU,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,4
64345,BERDE JÓZSEF                                      ,CV,JUDEȚUL COVASNA,COVASNA,Ghidfalău,GHIDFALĂU,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,1,2
64906,KISGYÖRGY SÁNDOR                                  ,CV,JUDEȚUL COVASNA,COVASNA,Valea Crișului,VALEA CRIȘULUI,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,1,2
65113,MÁTHÉ ÁRPÁD                                       ,CV,JUDEȚUL COVASNA,COVASNA,Arcuș,ARCUȘ,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,1,2
130124,IOVA DAN                                          ,OT,JUDEȚUL OLT,OLT,Vulpeni,VULPENI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,4
70094,FLORI OVIDIU-AURELIAN                             ,DJ,JUDEȚUL DOLJ,DOLJ,Ișalnița,IȘALNIȚA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
73629,DICĂ DAN-VIOREL                                   ,DJ,JUDEȚUL DOLJ,DOLJ,Pielești,PIELEȘTI,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,UNPR,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,UNPR,5,10
69900,VASILESCU LIA-OLGUȚA                              ,DJ,JUDEȚUL DOLJ,DOLJ,Municipiul Craiova,CRAIOVA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,2,1,2,3,4
70174,FULGA JANA                                        ,DJ,JUDEȚUL DOLJ,DOLJ,Șimnicu De Sus,ȘIMNICU DE SUS,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,UNPR,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,UNPR,3,5
70414,STĂNCIOI NICOLAE                                  ,DJ,JUDEȚUL DOLJ,DOLJ,Oraș Filiași,FILIAȘI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,5
70566,RĂCĂREANU ION                                     ,DJ,JUDEȚUL DOLJ,DOLJ,Almăj,ALMĂJ,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,5
71260,MARCU MARIN                                       ,DJ,JUDEȚUL DOLJ,DOLJ,Breasta,BREASTA,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,1,1
71055,RĂCĂREANU ION                                     ,DJ,JUDEȚUL DOLJ,DOLJ,Brădești,BRĂDEȘTI,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,3,5
71126,SÂRBU IOAN                                        ,DJ,JUDEȚUL DOLJ,DOLJ,Braloștița,BRALOȘTIȚA,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,5
72409,PĂPĂROIU NOLICĂ-CORNEL                            ,DJ,JUDEȚUL DOLJ,DOLJ,Ghercești,GHERCEȘTI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,5,10
73772,ȘERBAN FLORIAN                                    ,DJ,JUDEȚUL DOLJ,DOLJ,Predești,PREDEȘTI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,5
71340,SORESCU GIN                                       ,DJ,JUDEȚUL DOLJ,DOLJ,Bulzești,BULZEȘTI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,1,2
71723,CIONTEA DUMITRU                                   ,DJ,JUDEȚUL DOLJ,DOLJ,Cernătești,CERNĂTEȘTI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,5
71910,PREDUCA VASILE                                    ,DJ,JUDEȚUL DOLJ,DOLJ,Coțofenii Din Dos,COȚOFENII DIN DOS,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,5
72276,BITOLEANU SORIN                                   ,DJ,JUDEȚUL DOLJ,DOLJ,Fărcaș,FĂRCAȘ,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,3,5
72677,ADAM ATANASIE                                     ,DJ,JUDEȚUL DOLJ,DOLJ,Goiești,GOIEȘTI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,1,2
73102,CEANĂ ANA                                         ,DJ,JUDEȚUL DOLJ,DOLJ,Melinești,MELINEȘTI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,5
73246,POPA GHEORGHE                                     ,DJ,JUDEȚUL DOLJ,DOLJ,Mischii,MISCHII,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,1,2
74732,DOBRESCU CONSTANTIN                               ,DJ,JUDEȚUL DOLJ,DOLJ,Vârtop,VÂRTOP,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,6
74073,CALOTĂ BARBU                                      ,DJ,JUDEȚUL DOLJ,DOLJ,Scăești,SCĂEȘTI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,5
74875,CÂRCIUMARU CONSTANTIN                             ,DJ,JUDEȚUL DOLJ,DOLJ,Coțofenii Din Față,COȚOFENII DIN FAȚĂ,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,UNPR,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,UNPR,3,5
73371,NEDELEA CONSTANTIN                                ,DJ,JUDEȚUL DOLJ,DOLJ,Murgași,MURGAȘI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,1,2
74242,TRĂISTARU ION-CĂTĂLIN                             ,DJ,JUDEȚUL DOLJ,DOLJ,Sopot,SOPOT,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
74931,IONESCU ION                                       ,DJ,JUDEȚUL DOLJ,DOLJ,Pleșoi,PLEȘOI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,5
74956,CASIU GHEORGHE                                    ,DJ,JUDEȚUL DOLJ,DOLJ,Tălpaș,TĂLPAȘ,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,5
80506,CÎRSTEA GHEORGHE                                  ,GJ,JUDEȚUL GORJ,GORJ,Hurezani,HUREZANI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
78604,PETROI ILIE                                       ,GJ,JUDEȚUL GORJ,GORJ,Aninoasa,ANINOASA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
78828,MANGU ADRIAN                                      ,GJ,JUDEȚUL GORJ,GORJ,Bărbătești,BĂRBĂTEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
79237,STOCHIȚOIU GHEORGHE                               ,GJ,JUDEȚUL GORJ,GORJ,Brănești,BRĂNEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
79497,CĂTĂNOIU N. EMIL                                  ,GJ,JUDEȚUL GORJ,GORJ,Căpreni,CĂPRENI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
80043,ANDRONESCU ION                                    ,GJ,JUDEȚUL GORJ,GORJ,Dănciulești,DĂNCIULEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
81816,DRĂGHICI-RUCSANDA CONSTANTIN                      ,GJ,JUDEȚUL GORJ,GORJ,Săulești,SĂULEȘTI,999,CANDIDAT INDEPENDENT,CI,999,CANDIDAT INDEPENDENT,CI,2,3
79932,DRĂGUȘIN VIOREL                                   ,GJ,JUDEȚUL GORJ,GORJ,Crușet,CRUȘET,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
82831,VIJULAN MARIUS-FLORIN                             ,GJ,JUDEȚUL GORJ,GORJ,Vladimir,VLADIMIR,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
170612,NICU CONSTANTIN                                   ,VL,JUDEȚUL VÂLCEA,VÂLCEA,Laloșu,LALOȘU,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,1,3
82243,LUPU ȘT. ȘTEFAN                                   ,GJ,JUDEȚUL GORJ,GORJ,Stejari,STEJARI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
82555,BÎRCĂ ION                                         ,GJ,JUDEȚUL GORJ,GORJ,Turburea,TURBUREA,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,3
82314,BUȘE IOANA                                        ,GJ,JUDEȚUL GORJ,GORJ,Stoina,STOINA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
125677,ENESCU ION                                        ,OT,JUDEȚUL OLT,OLT,Baldovinești,BALDOVINEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,4
82680,VASILESCU ȘT. MARIA                               ,GJ,JUDEȚUL GORJ,GORJ,Țânțăreni,ȚÂNȚĂRENI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
126674,TRAȘCĂ  MARINEL                                   ,OT,JUDEȚUL OLT,OLT,Dobrețu,DOBREȚU,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,4
74171,POPA ADRIAN                                       ,DJ,JUDEȚUL DOLJ,DOLJ,Secu,SECU,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,5
130295,ROTARU CONSTANTIN                                 ,OT,JUDEȚUL OLT,OLT,Călui,CĂLUI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,4
171101,VĂDUVA P. NICOLAE                                 ,VL,JUDEȚUL VÂLCEA,VÂLCEA,Măciuca,MĂCIUCA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,3
168452,CURELARU ION                                      ,VL,JUDEȚUL VÂLCEA,VÂLCEA,Oraș Bălcești,BĂLCEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,3
169681,VOICESCU NICOLAE                                  ,VL,JUDEȚUL VÂLCEA,VÂLCEA,Fârtățești,FÂRTĂȚEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,3
170097,DUMITRAȘCU TRAIAN                                 ,VL,JUDEȚUL VÂLCEA,VÂLCEA,Ghioroiu,GHIOROIU,56,PARTIDUL CONSERVATOR,PC,56,PARTIDUL CONSERVATOR,PC,1,3
173855,ANTONIE LUCIAN                                    ,VL,JUDEȚUL VÂLCEA,VÂLCEA,Tetoiu,TETOIU,73,ALIANȚA ELECTORALĂ PSD-PNL VÂLCEA,PSD-PNL VL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,3
174085,BRICEAG CONSTANTIN                                ,VL,JUDEȚUL VÂLCEA,VÂLCEA,Valea Mare,VALEA MARE,73,ALIANȚA ELECTORALĂ PSD-PNL VÂLCEA,PSD-PNL VL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,3
174290,LIȚOIU I. CONSTANTIN                              ,VL,JUDEȚUL VÂLCEA,VÂLCEA,Zătreni,ZĂTRENI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,3
174502,CUPĂREANU SABIN                                   ,VL,JUDEȚUL VÂLCEA,VÂLCEA,Diculești,DICULEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,3
174511,PUCHIN MARIN                                      ,VL,JUDEȚUL VÂLCEA,VÂLCEA,Lăcusteni,LĂCUSTENI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,3
130302,ANTONIE IULIAN                                    ,OT,JUDEȚUL OLT,OLT,Găvănești,GĂVĂNEȘTI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,4
74891,BANĂ CONSTANTIN                                   ,DJ,JUDEȚUL DOLJ,DOLJ,Galiciuica,GALICIUICA,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,4,8
70986,PLEȘEA VERGIL                                     ,DJ,JUDEȚUL DOLJ,DOLJ,Brabova,BRABOVA,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,5
73905,SILIȘTEANU IULIAN                                 ,DJ,JUDEȚUL DOLJ,DOLJ,Rast,RAST,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,5,9
70316,PISTRIȚU COSTEL                                   ,DJ,JUDEȚUL DOLJ,DOLJ,Municipiul Băilești,BĂILEȘTI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,4,8
70352,GUȚĂ MIRCEA-MARINEL                               ,DJ,JUDEȚUL DOLJ,DOLJ,Municipiul Calafat,CALAFAT,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,4,7
71858,MUNGIU GHEORGHE                                   ,DJ,JUDEȚUL DOLJ,DOLJ,Ciupercenii Noi,CIUPERCENII NOI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,4,7
71787,DUȚĂ MARIN                                        ,DJ,JUDEȚUL DOLJ,DOLJ,Cetate,CETATE,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,6
72604,BĂRĂGAN JANIN CRISTIAN                            ,DJ,JUDEȚUL DOLJ,DOLJ,Gogoșu,GOGOȘU,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,5
72383,CATANĂ FLOREL                                     ,DJ,JUDEȚUL DOLJ,DOLJ,Galicea Mare,GALICEA MARE,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,4,8
72819,CORÎCI MARCEL                                     ,DJ,JUDEȚUL DOLJ,DOLJ,Grecești,GRECEȘTI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,5
72882,FULGU VERGIL                                      ,DJ,JUDEȚUL DOLJ,DOLJ,Izvoare,IZVOARE,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,4,8
113732,CIOARĂ ION                                        ,MH,JUDEȚUL MEHEDINȚI,MEHEDINȚI,Tâmna,TÂMNA,26,MIȘCAREA PENTRU NOUL MEHEDINȚI,M N MH,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,3
80980,GRUESCU ION                                       ,GJ,JUDEȚUL GORJ,GORJ,Negomir,NEGOMIR,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,4
74859,PUPĂZĂ VALERICĂ                                   ,DJ,JUDEȚUL DOLJ,DOLJ,Cârcea,CÂRCEA,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,5,10
82047,BUCURESCU SORIN                                   ,GJ,JUDEȚUL GORJ,GORJ,Slivilești,SLIVILEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,4
74224,SANDU LAURENȚIU ADRIAN                            ,DJ,JUDEȚUL DOLJ,DOLJ,Siliștea Crucii,SILIȘTEA CRUCII,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,4,8
70879,IONELE GHEORGHE                                   ,DJ,JUDEȚUL DOLJ,DOLJ,Oraș Bechet,BECHET,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,5,9
71199,MARIN ION                                         ,DJ,JUDEȚUL DOLJ,DOLJ,Bratovoești,BRATOVOEȘTI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,5,9
111444,POPA CONSTANTIN                                   ,MH,JUDEȚUL MEHEDINȚI,MEHEDINȚI,Cujmir,CUJMIR,26,MIȘCAREA PENTRU NOUL MEHEDINȚI,M N MH,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,4
71572,MĂCEȘANU DUMITRU                                  ,DJ,JUDEȚUL DOLJ,DOLJ,Castranova,CASTRANOVA,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,5,10
113518,BUZATU VASILE                                     ,MH,JUDEȚUL MEHEDINȚI,MEHEDINȚI,Stângăceaua,STÂNGĂCEAUA,26,MIȘCAREA PENTRU NOUL MEHEDINȚI,M N MH,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,3
127288,CORBEANU DUMITRU                                  ,OT,JUDEȚUL OLT,OLT,Iancu Jianu,IANCU JIANU,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,4
70744,BEZNĂ MIRCEA                                      ,DJ,JUDEȚUL DOLJ,DOLJ,Argetoaia,ARGETOAIA,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,5
70968,MORARU ION                                        ,DJ,JUDEȚUL DOLJ,DOLJ,Botoșești-Paia,BOTOȘEȘTI-PAIA,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,5
71518,VANCEA ȘTEFAN                                     ,DJ,JUDEȚUL DOLJ,DOLJ,Caraula,CARAULA,32,ALIANȚA DE CENTRU - DREAPTA PARTIDUL NAȚIONAL LIBERAL - PARTIDUL CONSERVATOR,PNL-PC,31,PARTIDUL NAȚIONAL LIBERAL,PNL,3,6
71536,VASILCA ȘTEFAN                                    ,DJ,JUDEȚUL DOLJ,DOLJ,Carpen,CARPEN,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
72221,ANDREI MARIAN-DĂNUȚ                               ,DJ,JUDEȚUL DOLJ,DOLJ,Drănic,DRĂNIC,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,4,8
73335,ENEA CONSTANTIN                                   ,DJ,JUDEȚUL DOLJ,DOLJ,Moțăței,MOȚĂȚEI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,6
73503,VÎLCOMEANU JANE                                   ,DJ,JUDEȚUL DOLJ,DOLJ,Orodel,ORODEL,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,6
71607,ȘOVĂILĂ VERGICĂ                                   ,DJ,JUDEȚUL DOLJ,DOLJ,Călărași,CĂLĂRAȘI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,5,9
73665,DECĂ ȘTEFAN                                       ,DJ,JUDEȚUL DOLJ,DOLJ,Piscu Vechi,PISCU VECHI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,4,7
127812,MATEI  TUDOR                                      ,OT,JUDEȚUL OLT,OLT,Oboga,OBOGA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,4
71885,COANDĂ NICUȘOR                                    ,DJ,JUDEȚUL DOLJ,DOLJ,Coșoveni,COȘOVENI,32,ALIANȚA DE CENTRU - DREAPTA PARTIDUL NAȚIONAL LIBERAL - PARTIDUL CONSERVATOR,PNL-PC,31,PARTIDUL NAȚIONAL LIBERAL,PNL,5,10
73709,CALAFETEANU MIHAI-PUIU                            ,DJ,JUDEȚUL DOLJ,DOLJ,Plenița,PLENIȚA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,6
73736,VINTILĂ MARIN                                     ,DJ,JUDEȚUL DOLJ,DOLJ,Poiana Mare,POIANA MARE,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,4,7
74536,BĂDOIU MARIN                                      ,DJ,JUDEȚUL DOLJ,DOLJ,Unirea,UNIREA,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,6
72926,CRISTESCU IULIAN                                  ,DJ,JUDEȚUL DOLJ,DOLJ,Leu,LEU,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,5,10
72953,DOBRESCU DUMITRU                                  ,DJ,JUDEȚUL DOLJ,DOLJ,Lipovu,LIPOVU,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,4,8
